spotify_id,name,artists,country,popularity,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,mood
7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,"Peso Pluma, Tito Double P, Joel De La P",worldwide,88,0.717,0.674,-5.269,0.523,5.43e-06,0.705,132.037,happy
3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,Fuerza Regida,worldwide,89,0.76,0.747,-5.083,0.0675,2.73e-06,0.884,128.912,happy
7aQ1tSYr518KwnE4SVSQbT,Whatever She Wants [BONUS],Bryson Tiller,US,70,0.803,0.512,-6.871,0.128,0.0,0.435,96.02,neutral
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",US,84,0.65,0.689,-3.543,0.0878,0.0,0.294,136.03,neutral
3uwYsiS1nnYDfVQMBbdX2B,ايويا يا حبيبتي وحشتيني - مهرجان - ايويا يا حبيبتي وحشتيني - اسلام كابونجا - كلوشه - توزيع فيجو الدخلاوي - مهرجانات 2023,Eslam Kabonga,EG,65,0.883,0.888,-1.012,0.331,0.0,0.827,107.015,happy
4Dx4e0X5dR6TW85dtFU42x,Red Leather,"Future, Metro Boomin, J. Cole",US,69,0.63,0.64,-4.794,0.53,0.00283,0.561,111.846,neutral
2BOpFmZQ89Rjm2wvmud1MU,Out Of My Hands,"Future, Metro Boomin",US,70,0.825,0.518,-6.984,0.149,0.0,0.421,122.06,neutral
50SxWFCvmZCYcpKWPZECES,Birds In The Sky,NewEra,GB,72,0.636,0.716,-5.615,0.0316,0.0837,0.393,123.97,energetic
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,GB,85,0.785,0.766,-6.551,0.194,7.57e-05,0.804,119.029,happy
1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake, Wizkid, Kyla",GB,89,0.792,0.625,-5.609,0.00776,0.0018,0.37,103.967,neutral
7sVbKoBdhXtYCEOO6qC1SN,We Still Don't Trust You,"Future, Metro Boomin",worldwide,0,0.714,0.581,-6.0,0.0614,0.0411,0.421,109.998,neutral
0SdpzQRdK8BdSV57rn6AZZ,Drink N Dance,"Future, Metro Boomin",worldwide,0,0.764,0.602,-6.335,0.177,4.17e-06,0.341,124.875,neutral
7ovB5FvDwq1g7AG9ICYaNY,overseas,Ken Carson,US,0,0.464,0.827,-1.701,0.00262,0.0,0.205,150.886,neutral
4Dx4e0X5dR6TW85dtFU42x,Red Leather,"Future, Metro Boomin",US,0,0.63,0.64,-4.794,0.53,0.00283,0.561,111.846,neutral
4k8XSN1nCJ0rMf4OKF3zEz,Jealous,"Future, Metro Boomin",US,0,0.709,0.559,-4.855,0.0503,0.0,0.17,141.084,neutral
5pF8pF6U8ZDGTQmTY71hYn,This Sunday,"Future, Metro Boomin",US,0,0.525,0.685,-5.078,0.657,0.0,0.146,168.954,neutral
6Gf8Op8esgwchp44p1tIDp,Luv Bad Bitches,"Future, Metro Boomin",US,0,0.782,0.594,-5.185,0.528,0.0,0.522,137.017,neutral
0lOQaZwX9AkAiSvObh4G70,All to Myself,"Future, Metro Boomin",US,0,0.727,0.544,-7.249,0.0693,2.98e-05,0.182,118.005,neutral
0cGn4vxyoBftN61XUv2aQk,Show of Hands,"Future, Metro Boomin",US,0,0.784,0.719,-4.167,0.0396,0.0,0.398,137.186,energetic
6J9ULUfgdVZfWnofbtLkfh,All My Life,"Future, Metro Boomin",US,0,0.826,0.636,-5.264,0.0855,2.17e-05,0.248,137.085,neutral
6c0rii1TOf2fvq3hhqqExW,Nights Like This,"Future, Metro Boomin",US,0,0.692,0.557,-6.331,0.173,0.0,0.291,160.004,neutral
1H0IdGNAKBXQnPD7SBZJfo,KiKi (What Would Drizzy Say?),D-Block Europe,GB,44,0.748,0.558,-7.413,0.174,0.0,0.508,85.07,neutral
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,GB,87,0.527,0.415,-11.451,0.457,1.72e-05,0.515,78.169,neutral
1VxEaXbIq3xAvqh80xP67w,JOLENE,Beyoncé,GB,72,0.57,0.816,-5.378,0.574,0.0,0.844,106.152,happy
0JI8koDoC5crQbIjhSty59,Green & Gold (feat. Charlotte Plank & Riko Dan),"Rudimental, Skepsis, Charlotte Plank, Riko Dan",GB,71,0.699,0.811,-4.26,0.106,6.74e-06,0.269,82.488,energetic
63Gl4Wqr98iJnWoNGFOQjr,الوتر الحساس,Sherine,EG,71,0.716,0.823,-4.873,0.462,6.39e-06,0.909,139.931,happy
7GdTv7oq8wMIEHm6ZO3C5w,قراميط قراميط و الهلافيت عاملين مظابيط (صحبي اللي اداك يدينا ),Karim Cristiano,EG,56,0.799,0.978,1.155,0.165,0.0,0.777,111.945,happy
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,worldwide,91,0.444,0.0911,-17.665,0.959,1.05e-06,0.142,78.403,sad
2mhdhTWqT8RhkTlN2yWZZi,7 Minute Drill,J. Cole,US,82,0.643,0.791,-5.106,0.0365,0.0,0.741,85.434,happy
6zuPQl2RVqQ4y5nAH61CFC,II MOST WANTED,"Beyoncé, Miley Cyrus",US,75,0.533,0.355,-6.132,0.497,0.0,0.256,137.986,sad
3h76tbaYIamSeJL81X7ZwI,Cry,Benson Boone,US,78,0.711,0.48,-5.251,0.104,1.55e-05,0.352,107.948,neutral
5hCAs0OsDpCy6kZxEAI3aw,Ya Layaly,"Ahmed Saad, Ruby",EG,60,0.797,0.697,-6.375,0.326,0.0255,0.926,140.055,happy
0R1AZYXc34nfMaiengrkRc,410,"Sidhu Moose Wala, Sunny Malton, Offgrid",CA,58,0.716,0.878,-3.802,0.107,0.0,0.383,94.158,energetic
1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,J. Cole,US,80,0.793,0.492,-8.583,0.0527,0.0,0.198,86.978,neutral
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,US,88,0.69,0.521,-8.492,0.324,0.0,0.494,100.028,neutral
6rxTHBynk2xnedaoqsW7p4,انا مش لومانجى ( نازل نيابه عندى جلسه ),"Eslam Kabonga, Hoda Boda",EG,55,0.894,0.774,-1.758,0.209,0.0,0.916,110.042,happy
2mVcoChEK2rfCQKtaoFtm3,نطيت في الجو اكسر لمبة - الصدفه بخصمي انا جمعتني,Fares Sokar - فارس سكر,EG,52,0.881,0.935,-1.337,0.146,0.0,0.911,113.005,happy
3cEPZWcFZiF6kkktcfBoH8,انا الاسد سايق عريني,Hamada El Asmar,EG,53,0.786,0.889,-2.861,0.193,0.0,0.757,105.923,happy
4jFZQhbP8ZDm5eZMdYCPdp,Ya Leilet El Eid,Umm Kulthum,EG,35,0.307,0.506,-10.854,0.945,6.09e-05,0.451,114.7,neutral
5yxyWoggDlBpifR2DfypC5,El Aid Farha,Safaa Abu El Saod,EG,34,0.67,0.682,-6.962,0.971,4.35e-05,0.668,93.775,neutral
1xUddpWyEuYl5T3mduKnOJ,Lady Killers II - Christoph Andersson Remix,"G-Eazy, Christoph Andersson",CA,72,0.673,0.567,-10.334,0.0344,0.00506,0.497,136.005,neutral
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,US,80,0.431,0.723,-5.887,0.145,0.0,0.19,130.141,neutral
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,J. Cole,US,76,0.807,0.49,-8.451,0.177,0.0,0.431,113.982,neutral
5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),"J. Cole, Bas, Central Cee",US,76,0.775,0.491,-7.395,0.366,0.0,0.309,139.897,neutral
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,worldwide,91,0.778,0.835,-3.598,0.152,0.0,0.666,140.082,energetic
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon",worldwide,87,0.909,0.762,-3.974,0.434,0.0,0.843,101.987,happy
2w5BtuWXISpB6NM4xPoeiR,"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)","J. Cole, Ari Lennox, Young Dro, Gucci Mane",US,75,0.657,0.718,-6.88,0.158,0.0,0.31,78.956,energetic
4J9WveqdoaEUQu1aeoSH9X,Ready ‘24 (feat. Cam’ron),"J. Cole, Cam'ron",US,74,0.449,0.697,-5.342,0.114,0.0,0.242,83.699,neutral
6Y4rniIxibegzsg8cdWAWV,BODYGUARD,Beyoncé,US,84,0.726,0.779,-5.432,0.0137,0.000235,0.539,119.031,energetic
2UDARQiksl207HcSduDpov,LEVII'S JEANS,"Beyoncé, Post Malone",US,83,0.755,0.43,-7.482,0.302,2.71e-06,0.325,115.964,neutral
1tTKy8pW1dMaXJm7bYrSzA,Stickz N Stonez,J. Cole,US,72,0.535,0.726,-6.515,0.194,0.0,0.471,77.238,neutral
593knnQN4REEshx8th9zgK,Strangers,Kenya Grace,GB,65,0.628,0.523,-8.307,0.701,0.00274,0.416,169.982,neutral
6iEUPH61sU5nCApK8wohLa,I've Been Waiting - Radio Mix,"Zoë Badwi, Dan Slater",EG,57,0.699,0.822,-7.424,0.00137,0.103,0.544,128.025,energetic
6XkIQqAsFjk1XfD4L7G6qR,Fever,J. Cole,US,69,0.805,0.548,-9.316,0.145,0.000148,0.167,99.95,neutral
0NXRZaUn11do0EzDFlXkbj,Pi (feat. Daylyt & Ab-Soul),"J. Cole, Daylyt, Ab-Soul",US,69,0.512,0.808,-6.871,0.394,0.0,0.627,153.845,neutral
7JRwdwgeTrYkJvwmecrPSW,3001,J. Cole,US,68,0.565,0.766,-6.708,0.122,0.0,0.241,161.615,neutral
3zyjnHtoi8AtiGgZFnJP7O,Stealth Mode (feat. Bas),"J. Cole, Bas",US,68,0.748,0.496,-8.602,0.657,0.0,0.525,142.009,neutral
4E2fOeF5A6onC10OtnjXJa,Trae The Truth in Ibiza,J. Cole,US,67,0.488,0.586,-7.868,0.121,0.0,0.533,158.405,neutral
61OsemtnuPJ5R0LMEkw60S,Entre las de 20,"Bizarrap, Natanael Cano",worldwide,0,0.769,0.723,-5.912,0.0734,0.0,0.643,135.814,energetic
2H2ytI7ompfNmRkI2sq8Uk,I LUV IT (feat. Playboi Carti),"Camila Cabello, Playboi Carti",US,84,0.587,0.779,-5.764,0.0149,0.000394,0.228,151.01,neutral
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,Flo Milli,US,74,0.781,0.569,-7.858,0.0534,0.0,0.0739,121.971,neutral
1pnDvUuAEd6z8bKEsbAjk1,We Don't Trust You,"Future, Metro Boomin",US,86,0.779,0.508,-7.169,0.478,0.000439,0.346,124.091,neutral
3OxL6MuctgZp1e0zxoAZhH,Young Metro,"Future, Metro Boomin, The Weeknd",US,86,0.716,0.664,-7.297,0.11,0.0,0.209,112.054,neutral
0K9tfzrxJyCQIf7oAlPwaK,YA YA,Beyoncé,US,81,0.617,0.904,-5.371,0.317,0.0,0.764,151.926,happy
0QRhtV1MwywpkLTvCdMaWq,Lady Killers II (Christoph Andersson Remix),"G-Eazy, Christoph Andersson",CA,81,0.673,0.567,-10.334,0.0344,0.00506,0.497,136.005,neutral
27a8HLPwti6tmgQ6FR8aVI,DAUGHTER,Beyoncé,US,56,0.372,0.448,-10.04,0.789,0.0,0.386,114.404,neutral
5UcUppRaEIBMIHXiUFl7LI,SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",US,81,0.504,0.624,-7.444,0.476,0.0,0.333,94.522,neutral
7x5ziCOQFir0AQN8dFisK6,16 CARRIAGES,Beyoncé,US,62,0.525,0.456,-7.042,0.382,0.0,0.342,126.691,neutral
6ocGUvvzNkvf4hAV9VFb4P,AMERIICAN REQUIEM,Beyoncé,US,58,0.374,0.515,-6.482,0.0963,0.0,0.0568,93.769,neutral
3LJeR75SmszOUSvE1qNZDF,BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",US,57,0.476,0.192,-12.553,0.716,0.0,0.201,93.709,sad
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,worldwide,91,0.466,0.601,-4.468,0.0315,0.0,0.627,53.376,neutral
3NtCIBBz5pEAVGeHL4h5mS,TYRANT,"Beyoncé, Dolly Parton",US,51,0.751,0.648,-4.21,0.083,0.0,0.813,126.032,happy
3koE8h6ORJ28j0xEPO4n6K,PROTECTOR,"Beyoncé, Rumi Carter",US,52,0.377,0.33,-9.476,0.861,0.0,0.574,84.624,calm
0TsCBkrq3owPs06HP5Q9Z4,RIIVERDANCE,Beyoncé,US,76,0.699,0.791,-8.527,0.456,0.0,0.43,119.997,energetic
3evCfqmaP5ZFbWMeFI0E21,ALLIIGATOR TEARS,Beyoncé,US,52,0.64,0.646,-9.665,0.203,0.0,0.681,74.36,love/romance
5uY9sxUgX1EarWZXCKdzzu,شارع الحياه مش هو هو - كنت اسد بس الحسد,Karim Cristiano,EG,54,0.756,0.948,-1.691,0.133,0.0,0.874,107.009,happy
7EG3kXbKmNC1OismTn6ZG5,MY ROSE,Beyoncé,US,51,0.384,0.177,-11.755,0.771,0.0,0.59,175.953,calm
76OC0zMt7wqgys9BpPfLag,SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",US,52,0.739,0.406,-15.215,0.963,0.000753,0.82,71.653,neutral
51D9PHMiMxuRGtGz61F4QN,JUST FOR FUN,"Beyoncé, Willie Jones",US,49,0.466,0.434,-8.559,0.549,1.3e-05,0.127,72.403,neutral
3tmrwNhOKNDMUVg1Z924Aq,FLAMENCO,Beyoncé,US,45,0.498,0.351,-9.248,0.764,1.5e-06,0.492,105.024,calm
5v7Cm2PyrlJ1NIbVOvNcF5,DESERT EAGLE,Beyoncé,US,45,0.691,0.489,-8.461,0.645,1.61e-06,0.662,85.032,neutral
2g042sh2sg0fmOrr1lApqi,II HANDS II HEAVEN,Beyoncé,US,44,0.674,0.602,-7.866,0.539,1.69e-06,0.533,123.945,neutral
4a6fLRXmH4R4dMu9c1MzE6,OH LOUISIANA,Beyoncé,US,45,0.512,0.377,-14.202,0.722,0.318,0.842,145.839,calm
7CA0mEKqEZ0WFAIlTS4uEl,SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",US,69,0.73,0.639,-8.358,0.208,0.00041,0.337,124.014,neutral
11sirgYaEutV40tkvgpHN6,NEURON (with Gaeko & YOON MIRAE),"j-hope, Gaeko, YOON MIRAE",worldwide,0,0.669,0.9,-4.207,0.0812,0.0,0.699,93.902,energetic
70ToiXlzl8N1EgfC07ZcZE,Ice Attack,"Future, Metro Boomin",US,82,0.555,0.528,-6.368,0.0373,0.0,0.456,149.723,neutral
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat,US,86,0.771,0.541,-13.0,0.0275,0.881,0.106,118.064,neutral
5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,US,81,0.447,0.945,-1.883,0.0266,0.0,0.573,93.199,neutral
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",US,89,0.645,0.729,-4.56,0.0377,0.0,0.142,146.01,energetic
7diD1MucbcRUVjS6AA9ehm,Kitchen Stove,Pozer,GB,74,0.896,0.698,-9.98,0.0602,0.0,0.449,129.983,neutral
1Rweq7vNjK4kZBbGrmxQsl,bye,Ariana Grande,GB,88,0.638,0.647,-4.834,0.217,0.0,0.51,110.003,neutral
2FDTHlrBguDzQkp7PVj16Q,Sprinter,"Dave, Central Cee",GB,85,0.916,0.583,-8.067,0.186,0.0,0.661,141.095,love/romance
2ZWmmrWUgDBcPSLihBMvhg,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)","Chase & Status, Bou, Flowdan, IRAH, Trigga, Takura",GB,78,0.62,0.935,-0.504,0.228,0.00443,0.559,87.532,energetic
4E63weMCaNZuGPEFMnuEi8,exes,Tate McRae,CA,89,0.821,0.575,-6.57,0.173,0.000242,0.611,136.962,love/romance
2GLWhy9iiO1wrLUF5l4FtJ,Slimed In,"Future, Metro Boomin",US,80,0.749,0.403,-8.395,0.103,0.000186,0.0619,118.153,neutral
57ELn9TPDIhrpl0dasS465,Claustrophobic,"Future, Metro Boomin",US,79,0.681,0.607,-5.815,0.0501,1.54e-05,0.225,73.562,neutral
7pBcryEKcUEaWHwAu1wUyP,Magic Don Juan (Princess Diana),"Future, Metro Boomin",US,78,0.596,0.507,-5.719,0.0404,2.67e-06,0.0988,139.194,neutral
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),"Future, Metro Boomin",US,78,0.833,0.688,-4.581,0.00211,0.0,0.375,145.03,neutral
1PTWicTyEUeYeWq4H25a4N,leavemealone,"Fred again.., Baby Keem",GB,75,0.68,0.881,-4.503,0.00499,0.0253,0.105,174.062,energetic
4q7y1JFDBJSBSLqXVgcI51,Runnin Outta Time,"Future, Metro Boomin",US,77,0.777,0.463,-7.573,0.231,4.29e-06,0.18,105.998,neutral
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"Future, Metro Boomin, Rick Ross",US,76,0.557,0.704,-5.641,0.0595,0.0,0.378,179.494,neutral
1q1WpDkeFN3y9FlwZ1f440,Wildflower and Barley (feat. Allison Russell),"Hozier, Allison Russell",US,71,0.445,0.429,-10.029,0.33,0.000386,0.388,168.104,neutral
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,GB,90,0.637,0.643,-6.571,0.13,1.8e-06,0.533,97.008,neutral
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",GB,85,0.854,0.668,-6.243,0.0604,8.39e-05,0.833,99.018,happy
72qABvaqn3TP6drO2tByA6,Ain't No Love,"Future, Metro Boomin",US,74,0.754,0.673,-6.341,0.0842,8.59e-05,0.112,147.02,neutral
4XF9fk0STp9hx8xn5Suwpz,GTA,"Future, Metro Boomin",US,74,0.851,0.647,-6.336,0.00147,0.00251,0.318,126.016,neutral
7bQRGSTZYc8qedKrW9FmYI,Empire Now,Hozier,US,38,0.448,0.451,-6.483,0.685,0.0,0.368,89.938,neutral
5Xm4waAonmMBjTyG9IR6bC,My Sky,Emmanuel Kelly,GB,50,0.525,0.801,-7.282,0.00338,4.02e-06,0.239,127.993,neutral
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin",worldwide,0,0.814,0.676,-4.67,0.00709,1.28e-05,0.312,162.012,neutral
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin",worldwide,0,0.64,0.552,-5.679,0.0215,0.0,0.112,144.941,neutral
0hKtu53OlIFXVuYkZwcn3o,Cinderella,"Future, Metro Boomin",worldwide,0,0.876,0.412,-7.74,0.431,0.0,0.15,130.052,neutral
3OxL6MuctgZp1e0zxoAZhH,Young Metro,"Future, Metro Boomin",worldwide,0,0.716,0.664,-7.297,0.11,0.0,0.209,112.054,neutral
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"Future, Metro Boomin",US,0,0.557,0.704,-5.641,0.0595,0.0,0.378,179.494,neutral
0bJAmhSAeMSfsyazOEUVFf,girl i’ve always been,Olivia Rodrigo,US,44,0.507,0.58,-7.123,0.386,0.0,0.829,93.704,love/romance
2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,US,43,0.448,0.61,-4.903,0.814,0.0,0.595,186.015,neutral
7JqH46zlr7XV7vMBt4slE6,scared of my guitar,Olivia Rodrigo,US,44,0.475,0.266,-9.957,0.521,0.0,0.343,107.644,neutral
2VB6TOrUH8suLLiHIisrKT,Fare Well,Hozier,US,37,0.386,0.638,-6.357,0.0723,0.000237,0.369,155.288,neutral
5imsnhkfPCm3wajS9ksb21,Seen it All,"Future, Metro Boomin",US,0,0.72,0.537,-5.768,0.0924,0.000113,0.198,88.002,neutral
1xwvjqcwflD2NEqRCNcCo2,WTFYM,"Future, Metro Boomin",US,0,0.81,0.587,-6.336,0.373,0.0,0.628,147.925,love/romance
6M8EcLbklscFeUPav8fIGu,Asmrani Eyounoh Samrah,"Hussain Aljassmi, Orange",EG,49,0.475,0.828,-4.654,0.596,0.0,0.599,92.11,neutral
1whKKdtCiFjN7MW7DrIRUH,Lan,Zeynep Bastık,worldwide,82,0.406,0.622,-7.647,0.497,1.35e-05,0.567,204.028,neutral
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,worldwide,88,0.658,0.505,-6.947,0.537,0.0,0.331,159.947,neutral
7pDfRnoEDRkcz7bQsOjnPc,Enough (Miami),Cardi B,US,72,0.926,0.791,-4.553,0.00255,0.0,0.473,139.166,energetic
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,US,82,0.755,0.687,-6.247,0.183,0.000177,0.381,123.01,neutral
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",US,90,0.575,0.56,-7.302,0.173,0.0,0.471,75.956,neutral
3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake",US,85,0.55,0.545,-9.304,0.318,0.0,0.412,102.469,neutral
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,CA,83,0.864,0.556,-7.683,0.255,3.85e-06,0.726,99.974,love/romance
142PiXzA84lmEw2RstFHFa,supernatural,Ariana Grande,US,87,0.57,0.729,-6.839,0.0971,0.0,0.519,76.56,neutral
6S6nYPaoZSmXbcbw6pVMvR,بوم تش,"اسلام كابونجا, كلوشه",EG,55,0.829,0.932,-0.632,0.312,0.0,0.889,106.982,happy
04CyMEHliadfQWMUJb1w99,BURN,"¥$, Kanye West, Ty Dolla $ign",CA,89,0.6,0.885,-6.21,0.0157,6.02e-06,0.736,105.003,happy
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,Ariana Grande,US,86,0.41,0.726,-5.204,0.456,0.0,0.556,193.956,neutral
0Oz1kaka4qeWhjntOZTRFv,Baad El Kalam,Ahmed Kamel,EG,58,0.599,0.428,-8.555,0.486,0.0,0.36,80.026,neutral
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,US,90,0.927,0.619,-4.441,0.0186,0.0,0.817,117.995,happy
6M8EcLbklscFeUPav8fIGu,Asmrani Eyounoh Samrah,Hussain Aljassmi,EG,47,0.475,0.828,-4.654,0.596,0.0,0.599,92.11,neutral
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",worldwide,91,0.808,0.944,-4.863,0.183,1.11e-06,0.937,124.934,happy
14kyXBpg91RVq8bNRDS1q2,true story,Ariana Grande,US,86,0.725,0.526,-6.179,0.478,1.63e-05,0.377,137.962,neutral
7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,US,73,0.452,0.928,-3.133,0.000706,0.000637,0.6,129.188,neutral
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,GB,90,0.671,0.845,-4.93,0.0207,0.0,0.775,110.056,happy
36imw68exGktkeva4d8xbI,دايما علي بالي وي,Ramadan Kareem,EG,1,0.709,0.534,-12.036,0.626,0.0,0.587,124.009,neutral
3Ro4duVEwWgCyCRH4e4NWh,Ramadan Fi Masr Haja Taniah,Hussain Aljassmi,EG,57,0.734,0.871,-2.969,0.204,0.0,0.681,155.784,energetic
5cQX9BexkPIEESTZijJhXg,i wish i hated you,Ariana Grande,worldwide,84,0.577,0.246,-9.169,0.855,0.0,0.296,65.418,sad
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,US,84,0.635,0.389,-7.413,0.505,0.0,0.24,150.116,sad
7aDgRKt0w7iSVc3NIJLybG,Baby Please,Ivan Cornejo,US,0,0.42,0.385,-9.499,0.629,0.0,0.245,171.594,sad
333XFHKsHU0pOocFzBgrJi,Deeper Well,Kacey Musgraves,US,25,0.587,0.532,-7.87,0.48,0.0,0.352,110.902,neutral
3Hf81fxwZmFrTgqaSqyTfw,السكر جي (خوجة في الجمب),Fares Sokar,EG,58,0.878,0.957,-0.428,0.0746,1.45e-06,0.92,117.008,happy
61MmcCbjIRM0j5Zjbv5vwB,نطيت في الجو اكسر لمبه,Fares Sokar,EG,53,0.89,0.911,-2.039,0.108,0.0,0.93,112.997,happy
152DFY3GF4vXdj4ofW1Brf,دايما على بالي,Elissa,EG,35,0.706,0.525,-12.263,0.616,0.0,0.623,124.012,neutral
13jRSCLoWbCoU1XEdJRbgn,Saturn Returns Interlude,Ariana Grande,US,82,0.513,0.366,-13.363,0.892,0.000255,0.938,124.44,calm
4mHM5d2fK3n8xgymjf92w2,ordinary things (feat. Nonna),"Ariana Grande, Nonna",US,82,0.7,0.544,-8.243,0.713,0.0,0.29,114.971,neutral
4HMop4Re0iucehmF7mgV27,act ii: date @ 8,4batz,US,88,0.718,0.417,-13.02,0.435,8.73e-05,0.749,138.811,love/romance
6kC8PTMYaP5X3e5Zu0QyM0,Ramadan Karim,Hakim,EG,55,0.657,0.869,-7.943,0.199,0.000932,0.82,159.912,happy
1b4eTrznDOiLZX2oWisl2m,Ser Alsada ( Mountain View),Hussain Aljassmi,EG,56,0.835,0.745,-6.272,0.318,0.000121,0.929,126.066,happy
4Yhx7H7UOXbwsyXwm8ASm7,Sunnet El Hayah (orange Ramadan 2020),Hussain Aljassmi,EG,58,0.606,0.643,-3.438,0.0728,0.0,0.752,169.847,happy
2dukxPxYLqSL8p0JqAEeFG,مرحب شهر الصوم,Abd El Aziz Mahmoud,EG,54,0.401,0.757,-4.256,0.636,0.0225,0.345,91.577,neutral
2X6nInxASivyRpPPNToiD0,بونجور هلعب جولة وطفو النور,Eslam Kabonga,EG,51,0.9,0.86,-1.963,0.067,0.0,0.69,108.036,energetic
3AztiK5cDOBwEgumRMTFic,Ramadan - English Version,Maher Zain,EG,59,0.512,0.439,-8.228,0.707,5.7e-05,0.254,102.882,neutral
6jUCTPPX5VAEFaiQl75xel,Rmdan Gana,Mohamed Abdel Mottaleb,EG,51,0.337,0.325,-12.244,0.987,0.936,0.418,82.11,calm
2kEQkaBHdcLbqiA34W9m7J,رمضان هو هو فرحتنا هي هي | وي رمضان 2022 | ياسمين وكريم,Telecom Egypt,EG,49,0.797,0.792,-7.001,0.429,3.39e-05,0.967,150.087,happy
5ksURzwZba1aZd7LVyU9DL,Zahra Hala Helwa (Maa Myriam Fares W Asser Yassin),Memaar Al Morshedy,EG,50,0.824,0.688,-6.266,0.628,0.0,0.743,110.05,happy
1dZjBusgO7H7eSNAw1Dw2E,اغاني رمضان زمان بس جديدة,Za3abeez,EG,46,0.723,0.748,-9.487,0.0979,0.623,0.557,122.005,energetic
5hkyHkwORvOrQLbt7qnU9A,Ana El Momkn,"Mahmoud El Esseily, Banque Misr, Medhat Saleh, Diab",EG,51,0.796,0.826,-3.88,0.0282,0.0,0.739,105.091,happy
4iheu7LYeTlPpJN7gsCaFT,خيوط من نور تجمعنا,Hussain Aljassmi,EG,43,0.689,0.859,-5.038,0.0114,2.57e-06,0.573,126.038,energetic
5mHdCZtVyb4DcJw8799hZp,Escapism.,"RAYE, 070 Shake",GB,84,0.538,0.742,-5.355,0.138,4.67e-05,0.25,96.107,neutral
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,worldwide,93,0.508,0.43,-9.475,0.83,0.000441,0.324,130.09,neutral
4UkUxO2WlKLc0Q1iEutGGh,CONTIGO (with Tiësto),"KAROL G, Tiësto",worldwide,90,0.846,0.545,-7.826,0.178,6.23e-06,0.268,122.029,neutral
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),"Drake, Yeat",US,90,0.663,0.67,-8.399,0.0464,8.92e-05,0.138,136.952,neutral
